4.827 usec,2.994  V,2.201  V
4.827 usec,2.997  V,2.203  V
4.827 usec,2.997  V,2.205  V
4.827 usec,2.996  V,2.209  V
4.827 usec,2.994  V,2.212  V
4.827 usec,2.993  V,2.216  V
4.827 usec,2.993  V,2.219  V
4.827 usec,2.992  V,2.220  V
4.827 usec,2.992  V,2.219  V
4.828 usec,2.992  V,2.218  V
4.828 usec,2.992  V,2.216  V
4.828 usec,2.991  V,2.212  V
4.828 usec,2.991  V,2.207  V
4.828 usec,2.991  V,2.199  V
4.828 usec,2.990  V,2.189  V
4.828 usec,2.990  V,2.177  V
4.828 usec,2.990  V,2.168  V
4.828 usec,2.990  V,2.163  V
4.828 usec,2.990  V,2.163  V
4.828 usec,2.990  V,2.168  V
4.828 usec,2.990  V,2.177  V
4.828 usec,2.990  V,2.189  V
4.828 usec,2.990  V,2.201  V
4.828 usec,2.990  V,2.205  V
4.828 usec,2.990  V,2.206  V
4.828 usec,2.990  V,2.204  V
4.828 usec,2.990  V,2.197  V
4.828 usec,2.990  V,2.190  V
4.828 usec,2.990  V,2.182  V
4.829 usec,2.990  V,2.174  V
4.829 usec,2.990  V,2.164  V
4.829 usec,2.990  V,2.154  V
4.829 usec,2.990  V,2.146  V
4.829 usec,2.990  V,2.138  V
4.829 usec,2.990  V,2.132  V
4.829 usec,2.991  V,2.126  V
4.829 usec,2.991  V,2.122  V
4.829 usec,2.991  V,2.118  V
4.829 usec,2.991  V,2.113  V
4.829 usec,2.972  V,2.107  V
4.829 usec,2.909  V,2.100  V
4.829 usec,2.807  V,2.092  V
4.829 usec,2.691  V,2.083  V
4.829 usec,2.567  V,2.076  V
4.829 usec,2.435  V,2.076  V
4.829 usec,2.297  V,2.083  V
4.829 usec,2.155  V,2.095  V
4.829 usec,2.011  V,2.106  V
4.829 usec,1.864  V,2.112  V
4.830 usec,1.717  V,2.114  V
4.830 usec,1.570  V,2.117  V
4.830 usec,1.423  V,2.118  V
4.830 usec,1.277  V,2.119  V
4.830 usec,1.130  V,2.121  V
4.830 usec,983.1 mV,2.122  V
4.830 usec,834.2 mV,2.123  V
4.830 usec,685.8 mV,2.124  V
4.830 usec,537.9 mV,2.124  V
4.830 usec,388.9 mV,2.124  V
4.830 usec,267.9 mV,2.123  V
4.830 usec,191.0 mV,2.122  V
4.830 usec,141.2 mV,2.121  V
4.830 usec,109.1 mV,2.121  V
4.830 usec,87.80 mV,2.121  V
4.830 usec,73.51 mV,2.121  V
4.830 usec,63.94 mV,2.120  V
4.830 usec,58.00 mV,2.120  V
4.830 usec,55.82 mV,2.120  V
4.830 usec,56.93 mV,2.120  V
4.831 usec,58.73 mV,2.120  V
4.831 usec,60.94 mV,2.120  V
4.831 usec,63.22 mV,2.120  V
4.831 usec,64.38 mV,2.119  V
4.831 usec,65.45 mV,2.119  V
4.831 usec,66.31 mV,2.119  V
4.831 usec,66.75 mV,2.119  V
4.831 usec,66.68 mV,2.119  V
4.831 usec,66.08 mV,2.118  V
4.831 usec,65.42 mV,2.117  V
4.831 usec,71.29 mV,2.117  V
4.831 usec,112.0 mV,2.118  V
4.831 usec,196.8 mV,2.119  V
4.831 usec,304.4 mV,2.120  V
4.831 usec,425.3 mV,2.120  V
4.831 usec,556.6 mV,2.120  V
4.831 usec,694.4 mV,2.121  V
4.831 usec,836.0 mV,2.121  V
4.831 usec,979.4 mV,2.122  V
4.831 usec,1.124  V,2.121  V
4.832 usec,1.269  V,2.118  V
4.832 usec,1.414  V,2.110  V
4.832 usec,1.559  V,2.099  V
4.832 usec,1.708  V,2.081  V
4.832 usec,1.860  V,2.054  V
4.832 usec,2.014  V,2.016  V
4.832 usec,2.168  V,1.963  V
4.832 usec,2.321  V,1.891  V
4.832 usec,2.475  V,1.786  V
4.832 usec,2.629  V,1.622  V
4.832 usec,2.748  V,1.362  V
4.832 usec,2.784  V,978.0 mV
4.832 usec,2.744  V,561.7 mV
4.832 usec,2.661  V,248.1 mV
4.832 usec,2.560  V,104.1 mV
4.832 usec,2.438  V,35.56 mV
4.832 usec,2.314  V,12.31 mV
4.832 usec,2.229  V,6.850 mV
4.832 usec,2.148  V,4.853 mV
4.832 usec,2.006  V,2.744 mV
4.832 usec,1.862  V,1.053 mV
4.833 usec,1.716  V,119.7 uV
4.833 usec,1.570  V,-641.8 uV
4.833 usec,1.423  V,-1.299 mV
4.833 usec,1.276  V,-1.645 mV
4.833 usec,1.127  V,-832.4 uV
4.833 usec,978.0 mV,262.3 uV
4.833 usec,829.3 mV,107.7 uV
4.833 usec,680.1 mV,885.2 uV
4.833 usec,530.0 mV,1.092 mV
4.833 usec,379.0 mV,548.6 uV
4.833 usec,256.9 mV,1.044 mV
4.833 usec,179.6 mV,863.6 uV
4.833 usec,130.7 mV,865.2 uV
4.833 usec,100.8 mV,704.1 uV
4.833 usec,82.57 mV,451.9 uV
4.833 usec,71.28 mV,264.4 uV
4.833 usec,64.29 mV,-746.7 uV
4.833 usec,60.07 mV,-2.725 mV
4.833 usec,57.57 mV,-5.275 mV
4.833 usec,56.13 mV,-8.296 mV
4.834 usec,55.26 mV,-11.97 mV
4.834 usec,54.67 mV,-11.35 mV
4.834 usec,54.43 mV,10.56 mV
4.834 usec,54.54 mV,65.78 mV
4.834 usec,55.16 mV,160.5 mV
4.834 usec,56.60 mV,318.8 mV
4.834 usec,58.56 mV,602.7 mV
4.834 usec,60.39 mV,1.043  V
4.834 usec,62.04 mV,1.504  V
4.834 usec,63.71 mV,1.818  V
4.834 usec,65.34 mV,1.976  V
4.834 usec,67.04 mV,2.051  V
4.834 usec,69.06 mV,2.091  V
4.834 usec,71.54 mV,2.115  V
4.834 usec,75.03 mV,2.130  V
4.834 usec,80.04 mV,2.140  V
4.834 usec,86.84 mV,2.147  V
4.834 usec,95.69 mV,2.152  V
4.834 usec,105.4 mV,2.153  V
4.834 usec,112.9 mV,2.154  V
4.835 usec,113.8 mV,2.151  V
4.835 usec,106.5 mV,2.145  V
4.835 usec,91.90 mV,2.137  V
4.835 usec,78.88 mV,2.124  V
4.835 usec,71.01 mV,2.106  V
4.835 usec,64.22 mV,2.078  V
4.835 usec,59.63 mV,2.028  V
4.835 usec,56.21 mV,1.941  V
4.835 usec,53.83 mV,1.789  V
4.835 usec,52.68 mV,1.513  V
4.835 usec,53.04 mV,1.077  V
4.835 usec,53.94 mV,576.0 mV
4.835 usec,54.50 mV,239.2 mV
4.835 usec,55.46 mV,105.3 mV
4.835 usec,55.97 mV,37.16 mV
4.835 usec,55.93 mV,15.25 mV
4.835 usec,56.19 mV,9.426 mV
4.835 usec,56.30 mV,6.651 mV
4.835 usec,56.34 mV,3.079 mV
4.835 usec,56.30 mV,1.594 mV
4.835 usec,56.03 mV,1.023 mV
4.836 usec,55.53 mV,575.2 uV
4.836 usec,54.57 mV,344.6 uV
4.836 usec,52.30 mV,162.6 uV
4.836 usec,48.45 mV,64.72 uV
4.836 usec,43.30 mV,7.388 uV
4.836 usec,37.88 mV,21.92 uV
4.836 usec,33.00 mV,9.940 uV
4.836 usec,27.35 mV,-73.63 uV
4.836 usec,20.02 mV,-115.8 uV
4.836 usec,13.09 mV,-199.4 uV
4.836 usec,11.48 mV,-148.2 uV
4.836 usec,44.87 mV,162.7 uV
4.836 usec,127.1 mV,343.2 uV
4.836 usec,239.3 mV,291.6 uV
4.836 usec,365.2 mV,284.3 uV
4.836 usec,500.9 mV,300.9 uV
4.836 usec,644.9 mV,182.2 uV
4.836 usec,792.6 mV,-4.198 uV
4.836 usec,940.9 mV,-295.9 uV
4.836 usec,1.090  V,-866.4 uV
4.837 usec,1.240  V,-1.499 mV
4.837 usec,1.389  V,-2.458 mV
4.837 usec,1.539  V,-3.757 mV
4.837 usec,1.692  V,-4.737 mV
4.837 usec,1.846  V,-4.865 mV
4.837 usec,2.001  V,-3.502 mV
4.837 usec,2.156  V,-1.135 mV
4.837 usec,2.310  V,615.8 uV
4.837 usec,2.464  V,-713.2 uV
4.837 usec,2.619  V,-57.57 uV
4.837 usec,2.745  V,692.0 uV
4.837 usec,2.794  V,63.65 uV
4.837 usec,2.765  V,661.7 uV
4.837 usec,2.689  V,392.9 uV
4.837 usec,2.590  V,167.8 uV
4.837 usec,2.475  V,-238.7 uV
4.837 usec,2.352  V,-228.0 uV
4.837 usec,2.223  V,-252.2 uV
4.837 usec,2.089  V,-482.1 uV
4.837 usec,1.949  V,-84.07 uV
4.838 usec,1.806  V,-269.4 uV
4.838 usec,1.658  V,-418.5 uV
4.838 usec,1.507  V,-131.6 uV
4.838 usec,1.352  V,-253.1 uV
4.838 usec,1.195  V,33.65 uV
4.838 usec,1.039  V,213.7 uV
4.838 usec,883.4 mV,731.4 uV
4.838 usec,728.9 mV,1.573 mV
4.838 usec,575.1 mV,2.487 mV
4.838 usec,421.3 mV,3.343 mV
4.838 usec,290.3 mV,3.864 mV
4.838 usec,231.2 mV,4.035 mV
4.838 usec,253.8 mV,4.807 mV
4.838 usec,325.0 mV,4.897 mV
4.838 usec,424.5 mV,4.019 mV
4.838 usec,541.7 mV,3.234 mV
4.838 usec,670.4 mV,1.491 mV
4.838 usec,806.7 mV,-1.554 mV
4.838 usec,947.6 mV,-4.908 mV
4.838 usec,1.091  V,-7.790 mV
4.839 usec,1.237  V,-12.30 mV
4.839 usec,1.383  V,-18.47 mV
4.839 usec,1.530  V,-11.95 mV
4.839 usec,1.664  V,31.38 mV
4.839 usec,1.811  V,134.8 mV
4.839 usec,1.959  V,311.5 mV
4.839 usec,2.112  V,618.5 mV
4.839 usec,2.264  V,1.059  V
4.839 usec,2.414  V,1.492  V
4.839 usec,2.565  V,1.790  V
4.839 usec,2.699  V,1.950  V
4.839 usec,2.764  V,2.034  V
4.839 usec,2.752  V,2.074  V
4.839 usec,2.691  V,2.106  V
4.839 usec,2.601  V,2.128  V
4.839 usec,2.489  V,2.146  V
4.839 usec,2.363  V,2.161  V
4.839 usec,2.230  V,2.174  V
4.839 usec,2.091  V,2.186  V
4.839 usec,1.949  V,2.197  V
4.840 usec,1.805  V,2.207  V
4.840 usec,1.660  V,2.214  V
4.840 usec,1.516  V,2.215  V
4.840 usec,1.371  V,2.203  V
4.840 usec,1.223  V,2.125  V
4.840 usec,1.111  V,1.924  V
4.840 usec,960.7 mV,1.285  V
4.840 usec,809.3 mV,539.5 mV
4.840 usec,657.5 mV,171.6 mV
4.840 usec,553.9 mV,110.4 mV
4.840 usec,422.6 mV,63.82 mV
4.840 usec,347.5 mV,48.41 mV
4.840 usec,231.1 mV,29.41 mV
4.840 usec,171.1 mV,19.95 mV
4.840 usec,111.1 mV,10.71 mV
4.840 usec,76.17 mV,6.340 mV
4.840 usec,56.36 mV,3.637 mV
4.840 usec,45.24 mV,2.190 mV
4.840 usec,39.02 mV,1.281 mV
4.840 usec,35.78 mV,520.9 uV
4.840 usec,34.36 mV,-249.0 uV
4.840 usec,32.99 mV,-1.314 mV
4.841 usec,31.00 mV,-2.407 mV
4.841 usec,28.26 mV,-3.149 mV
4.841 usec,23.69 mV,-3.349 mV
4.841 usec,17.14 mV,-2.187 mV
4.841 usec,9.612 mV,2.061 mV
4.841 usec,1.510 mV,10.32 mV
4.841 usec,-6.641 mV,22.95 mV
4.841 usec,-13.56 mV,40.46 mV
4.841 usec,-22.16 mV,64.53 mV
4.841 usec,-31.38 mV,99.47 mV
4.841 usec,-26.50 mV,154.7 mV
4.841 usec,19.37 mV,253.1 mV
4.841 usec,111.8 mV,447.1 mV
4.841 usec,230.8 mV,848.8 mV
4.841 usec,359.6 mV,1.415  V
4.841 usec,495.8 mV,1.860  V
4.841 usec,638.3 mV,2.065  V
4.841 usec,770.0 mV,2.139  V
4.841 usec,906.7 mV,2.170  V
4.841 usec,1.055  V,2.173  V
4.842 usec,1.203  V,2.157  V
4.842 usec,1.350  V,2.117  V
4.842 usec,1.499  V,2.017  V
4.842 usec,1.652  V,1.795  V
4.842 usec,1.807  V,1.383  V
4.842 usec,1.963  V,830.8 mV
4.842 usec,2.120  V,390.8 mV
4.842 usec,2.275  V,185.8 mV
4.842 usec,2.436  V,101.8 mV
4.842 usec,2.580  V,61.77 mV
4.842 usec,2.712  V,35.05 mV
4.842 usec,2.802  V,18.00 mV
4.842 usec,2.854  V,9.258 mV
4.842 usec,2.878  V,5.368 mV
4.842 usec,2.887  V,3.539 mV
4.842 usec,2.888  V,2.437 mV
4.842 usec,2.887  V,1.071 mV
4.842 usec,2.885  V,-280.2 uV
4.842 usec,2.884  V,-807.8 uV
4.842 usec,2.882  V,-1.043 mV
4.843 usec,2.880  V,-1.348 mV
4.843 usec,2.878  V,-1.443 mV
4.843 usec,2.875  V,-1.543 mV
4.843 usec,2.873  V,-1.502 mV
4.843 usec,2.871  V,-1.084 mV
4.843 usec,2.869  V,-571.1 uV
4.843 usec,2.866  V,261.2 uV
4.843 usec,2.864  V,1.513 mV
4.843 usec,2.862  V,2.666 mV
4.843 usec,2.861  V,3.687 mV
4.843 usec,2.860  V,4.776 mV
4.843 usec,2.858  V,5.635 mV
4.843 usec,2.856  V,5.821 mV
4.843 usec,2.855  V,6.408 mV
4.843 usec,2.852  V,5.222 mV
4.843 usec,2.849  V,2.981 mV
4.843 usec,2.845  V,947.6 uV
4.843 usec,2.839  V,-1.821 mV
4.843 usec,2.833  V,-3.969 mV
4.843 usec,2.831  V,-6.374 mV
4.844 usec,2.832  V,-10.47 mV
4.844 usec,2.835  V,-16.18 mV
4.844 usec,2.843  V,-17.44 mV
4.844 usec,2.853  V,12.15 mV
4.844 usec,2.863  V,98.87 mV
4.844 usec,2.871  V,255.8 mV
4.844 usec,2.878  V,522.9 mV
4.844 usec,2.884  V,929.6 mV
4.844 usec,2.890  V,1.355  V
4.844 usec,2.896  V,1.671  V
4.844 usec,2.900  V,1.857  V
4.844 usec,2.903  V,1.962  V
4.844 usec,2.904  V,2.031  V
4.844 usec,2.903  V,2.082  V
4.844 usec,2.900  V,2.127  V
4.844 usec,2.896  V,2.169  V
4.844 usec,2.892  V,2.208  V
4.844 usec,2.890  V,2.233  V
4.844 usec,2.887  V,2.241  V
4.844 usec,2.885  V,2.241  V
4.844 usec,2.881  V,2.237  V
4.845 usec,2.878  V,2.231  V
4.845 usec,2.875  V,2.227  V
4.845 usec,2.872  V,2.223  V
4.845 usec,2.870  V,2.219  V
4.845 usec,2.868  V,2.215  V
4.845 usec,2.867  V,2.210  V
4.845 usec,2.866  V,2.206  V
4.845 usec,2.866  V,2.203  V
4.845 usec,2.866  V,2.201  V
4.845 usec,2.866  V,2.199  V
4.845 usec,2.867  V,2.199  V
4.845 usec,2.869  V,2.199  V
4.845 usec,2.871  V,2.201  V
4.845 usec,2.874  V,2.203  V
4.845 usec,2.877  V,2.206  V
4.845 usec,2.880  V,2.208  V
4.845 usec,2.882  V,2.210  V
4.845 usec,2.883  V,2.212  V
4.845 usec,2.884  V,2.214  V
4.845 usec,2.883  V,2.215  V
4.846 usec,2.880  V,2.215  V
4.846 usec,2.875  V,2.211  V
4.846 usec,2.869  V,2.205  V
4.846 usec,2.863  V,2.194  V
4.846 usec,2.856  V,2.181  V
4.846 usec,2.847  V,2.162  V
4.846 usec,2.838  V,2.143  V
4.846 usec,2.830  V,2.133  V
4.846 usec,2.822  V,2.135  V
4.846 usec,2.818  V,2.143  V
4.846 usec,2.815  V,2.155  V
4.846 usec,2.782  V,2.170  V
4.846 usec,2.707  V,2.187  V
4.846 usec,2.608  V,2.204  V
4.846 usec,2.491  V,2.219  V
4.846 usec,2.363  V,2.231  V
4.846 usec,2.226  V,2.238  V
4.846 usec,2.082  V,2.243  V
4.846 usec,1.936  V,2.241  V
4.846 usec,1.789  V,2.237  V
4.847 usec,1.642  V,2.232  V
4.847 usec,1.499  V,2.227  V
4.847 usec,1.357  V,2.222  V
4.847 usec,1.214  V,2.216  V
4.847 usec,1.070  V,2.209  V
4.847 usec,924.6 mV,2.203  V
4.847 usec,775.4 mV,2.198  V
4.847 usec,626.5 mV,2.195  V
4.847 usec,477.4 mV,2.193  V
4.847 usec,326.8 mV,2.193  V
4.847 usec,233.9 mV,2.194  V
4.847 usec,234.3 mV,2.195  V
4.847 usec,289.4 mV,2.196  V
4.847 usec,379.0 mV,2.198  V
4.847 usec,489.8 mV,2.200  V
4.847 usec,613.8 mV,2.202  V
4.847 usec,746.0 mV,2.203  V
4.847 usec,883.6 mV,2.205  V
4.847 usec,1.025  V,2.205  V
4.847 usec,1.169  V,2.204  V
4.848 usec,1.313  V,2.202  V
4.848 usec,1.462  V,2.197  V
4.848 usec,1.613  V,2.190  V
4.848 usec,1.766  V,2.181  V
4.848 usec,1.919  V,2.168  V
4.848 usec,2.073  V,2.153  V
4.848 usec,2.226  V,2.140  V
4.848 usec,2.380  V,2.132  V
4.848 usec,2.534  V,2.130  V
4.848 usec,2.689  V,2.134  V
4.848 usec,2.790  V,2.143  V
4.848 usec,2.793  V,2.155  V
4.848 usec,2.732  V,2.172  V
4.848 usec,2.637  V,2.186  V
4.848 usec,2.522  V,2.194  V
4.848 usec,2.393  V,2.197  V
4.848 usec,2.257  V,2.197  V
4.848 usec,2.115  V,2.193  V
4.848 usec,1.971  V,2.189  V
4.848 usec,1.826  V,2.183  V
4.849 usec,1.680  V,2.172  V
4.849 usec,1.535  V,2.158  V
4.849 usec,1.389  V,2.136  V
4.849 usec,1.245  V,2.103  V
4.849 usec,1.099  V,2.052  V
4.849 usec,953.1 mV,1.984  V
4.849 usec,804.2 mV,1.909  V
4.849 usec,655.4 mV,1.831  V
4.849 usec,506.7 mV,1.729  V
4.849 usec,356.6 mV,1.570  V
4.849 usec,252.7 mV,1.317  V
4.849 usec,236.5 mV,937.0 mV
4.849 usec,283.8 mV,515.2 mV
4.849 usec,368.3 mV,227.5 mV
4.849 usec,469.1 mV,98.10 mV
4.849 usec,590.7 mV,33.13 mV
4.849 usec,712.3 mV,9.139 mV
4.849 usec,848.9 mV,-940.0 uV
4.849 usec,921.6 mV,-3.550 mV
4.849 usec,1.026  V,-6.744 mV
4.849 usec,1.170  V,-9.960 mV
4.850 usec,1.301  V,-190.9 uV
4.850 usec,1.449  V,37.18 mV
4.850 usec,1.600  V,108.6 mV
4.850 usec,1.752  V,228.7 mV
4.850 usec,1.906  V,424.4 mV
4.850 usec,2.059  V,736.8 mV
4.850 usec,2.213  V,1.118  V
4.850 usec,2.366  V,1.464  V
4.850 usec,2.520  V,1.715  V
4.850 usec,2.674  V,1.869  V
4.850 usec,2.779  V,1.961  V
4.850 usec,2.788  V,2.021  V
4.850 usec,2.728  V,2.062  V
4.850 usec,2.634  V,2.091  V
4.850 usec,2.519  V,2.113  V
4.850 usec,2.390  V,2.130  V
4.850 usec,2.253  V,2.143  V
4.850 usec,2.112  V,2.149  V
4.850 usec,1.970  V,2.149  V
4.850 usec,1.826  V,2.144  V
4.851 usec,1.682  V,2.134  V
4.851 usec,1.537  V,2.119  V
4.851 usec,1.391  V,2.098  V
4.851 usec,1.246  V,2.067  V
4.851 usec,1.100  V,2.025  V
4.851 usec,952.7 mV,1.973  V
4.851 usec,806.3 mV,1.912  V
4.851 usec,660.2 mV,1.836  V
4.851 usec,512.6 mV,1.733  V
4.851 usec,364.6 mV,1.572  V
4.851 usec,266.2 mV,1.315  V
4.851 usec,252.4 mV,933.6 mV
4.851 usec,298.7 mV,510.7 mV
4.851 usec,383.6 mV,221.6 mV
4.851 usec,486.0 mV,92.96 mV
4.851 usec,611.3 mV,30.47 mV
4.851 usec,738.2 mV,8.284 mV
4.851 usec,804.7 mV,2.974 mV
4.851 usec,870.8 mV,-119.6 uV
4.851 usec,949.1 mV,-3.019 mV
4.851 usec,1.101  V,-8.073 mV
4.852 usec,1.253  V,-10.23 mV
4.852 usec,1.397  V,4.805 mV
4.852 usec,1.533  V,49.39 mV
4.852 usec,1.664  V,130.5 mV
4.852 usec,1.798  V,264.3 mV
4.852 usec,1.940  V,481.6 mV
4.852 usec,2.081  V,820.7 mV
4.852 usec,2.222  V,1.210  V
4.852 usec,2.362  V,1.545  V
4.852 usec,2.503  V,1.777  V
4.852 usec,2.648  V,1.913  V
4.852 usec,2.736  V,1.995  V
4.852 usec,2.737  V,2.042  V
4.852 usec,2.684  V,2.077  V
4.852 usec,2.594  V,2.102  V
4.852 usec,2.483  V,2.121  V
4.852 usec,2.358  V,2.136  V
4.852 usec,2.224  V,2.145  V
4.852 usec,2.085  V,2.150  V
4.852 usec,1.942  V,2.151  V
4.853 usec,1.798  V,2.147  V
4.853 usec,1.653  V,2.138  V
4.853 usec,1.509  V,2.123  V
4.853 usec,1.364  V,2.105  V
4.853 usec,1.220  V,2.083  V
4.853 usec,1.073  V,2.055  V
4.853 usec,926.5 mV,2.018  V
4.853 usec,780.2 mV,1.964  V
4.853 usec,632.6 mV,1.884  V
4.853 usec,483.8 mV,1.747  V
4.853 usec,336.3 mV,1.501  V
4.853 usec,246.9 mV,1.094  V
4.853 usec,249.1 mV,587.6 mV
4.853 usec,306.4 mV,228.9 mV
4.853 usec,385.2 mV,89.95 mV
4.853 usec,488.8 mV,30.08 mV
4.853 usec,585.3 mV,13.48 mV
4.853 usec,721.1 mV,4.563 mV
4.853 usec,865.9 mV,571.2 uV
4.853 usec,1.017  V,-2.942 mV
4.853 usec,1.171  V,-4.865 mV
4.854 usec,1.321  V,-7.113 mV
4.854 usec,1.464  V,-8.475 mV
4.854 usec,1.595  V,-8.434 mV
4.854 usec,1.725  V,-2.826 mV
4.854 usec,1.864  V,12.39 mV
4.854 usec,2.006  V,31.27 mV
4.854 usec,2.146  V,48.23 mV
4.854 usec,2.287  V,62.99 mV
4.854 usec,2.427  V,87.33 mV
4.854 usec,2.573  V,144.1 mV
4.854 usec,2.699  V,271.9 mV
4.854 usec,2.786  V,571.2 mV
4.854 usec,2.845  V,1.149  V
4.854 usec,2.880  V,1.745  V
4.854 usec,2.901  V,2.044  V
4.854 usec,2.911  V,2.124  V
4.854 usec,2.917  V,2.163  V
4.854 usec,2.923  V,2.185  V
4.854 usec,2.926  V,2.190  V
4.854 usec,2.929  V,2.186  V
4.855 usec,2.931  V,2.178  V
4.855 usec,2.933  V,2.168  V
4.855 usec,2.935  V,2.154  V
4.855 usec,2.937  V,2.136  V
4.855 usec,2.939  V,2.114  V
4.855 usec,2.940  V,2.085  V
4.855 usec,2.942  V,2.040  V
4.855 usec,2.944  V,1.973  V
4.855 usec,2.944  V,1.871  V
4.855 usec,2.944  V,1.692  V
4.855 usec,2.945  V,1.371  V
4.855 usec,2.945  V,882.4 mV
4.855 usec,2.946  V,410.7 mV
4.855 usec,2.948  V,148.6 mV
4.855 usec,2.951  V,60.09 mV
4.855 usec,2.955  V,18.68 mV
4.855 usec,2.959  V,10.79 mV
4.855 usec,2.963  V,6.652 mV
4.855 usec,2.971  V,2.035 mV
4.855 usec,2.981  V,-1.895 mV
4.855 usec,2.991  V,-4.211 mV
4.856 usec,2.993  V,-6.487 mV
4.856 usec,2.984  V,-8.104 mV
4.856 usec,2.970  V,-8.918 mV
4.856 usec,2.957  V,-6.109 mV
4.856 usec,2.945  V,6.176 mV
4.856 usec,2.936  V,24.82 mV
4.856 usec,2.929  V,41.86 mV
4.856 usec,2.924  V,56.93 mV
4.856 usec,2.922  V,73.01 mV
4.856 usec,2.921  V,110.8 mV
4.856 usec,2.929  V,199.6 mV
4.856 usec,2.910  V,397.1 mV
4.856 usec,2.834  V,857.5 mV
4.856 usec,2.728  V,1.508  V
4.856 usec,2.608  V,1.947  V
4.856 usec,2.525  V,2.064  V
4.856 usec,2.395  V,2.146  V
4.856 usec,2.256  V,2.178  V
4.856 usec,2.107  V,2.188  V
4.856 usec,1.961  V,2.188  V
4.856 usec,1.819  V,2.183  V
4.857 usec,1.681  V,2.177  V
4.857 usec,1.544  V,2.171  V
4.857 usec,1.405  V,2.165  V
4.857 usec,1.265  V,2.158  V
4.857 usec,1.122  V,2.152  V
4.857 usec,976.2 mV,2.148  V
4.857 usec,830.0 mV,2.144  V
4.857 usec,683.8 mV,2.143  V
4.857 usec,536.1 mV,2.143  V
4.857 usec,387.2 mV,2.145  V
4.857 usec,268.3 mV,2.149  V
4.857 usec,193.7 mV,2.154  V
4.857 usec,147.4 mV,2.160  V
4.857 usec,121.4 mV,2.165  V
4.857 usec,109.3 mV,2.169  V
4.857 usec,106.5 mV,2.174  V
4.857 usec,109.3 mV,2.179  V
4.857 usec,115.2 mV,2.185  V
4.857 usec,120.0 mV,2.192  V
4.857 usec,118.4 mV,2.200  V
4.858 usec,107.0 mV,2.210  V
4.858 usec,89.41 mV,2.223  V
4.858 usec,74.56 mV,2.236  V
4.858 usec,62.57 mV,2.249  V
4.858 usec,52.60 mV,2.257  V
4.858 usec,44.89 mV,2.252  V
4.858 usec,39.49 mV,2.232  V
4.858 usec,36.20 mV,2.209  V
4.858 usec,34.46 mV,2.194  V
4.858 usec,33.56 mV,2.187  V
4.858 usec,34.29 mV,2.186  V
4.858 usec,36.28 mV,2.189  V
4.858 usec,37.75 mV,2.195  V
4.858 usec,34.63 mV,2.202  V
4.858 usec,26.05 mV,2.208  V
4.858 usec,13.87 mV,2.214  V
4.858 usec,-161.7 uV,2.219  V
4.858 usec,-11.38 mV,2.222  V
4.858 usec,-15.52 mV,2.220  V
4.858 usec,-11.36 mV,2.210  V
4.859 usec,195.0 uV,2.195  V
4.859 usec,15.40 mV,2.173  V
4.859 usec,29.24 mV,2.146  V
4.859 usec,39.62 mV,2.113  V
4.859 usec,46.46 mV,2.072  V
4.859 usec,50.50 mV,2.022  V
4.859 usec,52.87 mV,1.967  V
4.859 usec,54.22 mV,1.897  V
4.859 usec,54.91 mV,1.784  V
4.859 usec,55.00 mV,1.583  V
4.859 usec,54.56 mV,1.237  V
4.859 usec,53.71 mV,742.6 mV
4.859 usec,52.59 mV,324.5 mV
4.859 usec,51.35 mV,119.0 mV
4.859 usec,50.18 mV,44.98 mV
4.859 usec,48.98 mV,15.84 mV
4.859 usec,48.28 mV,9.929 mV
4.859 usec,47.81 mV,7.016 mV
4.859 usec,47.13 mV,2.730 mV
4.859 usec,46.89 mV,717.1 uV
4.859 usec,46.83 mV,-596.7 uV
4.860 usec,46.63 mV,-1.874 mV
4.860 usec,46.16 mV,-3.392 mV
4.860 usec,45.43 mV,-4.968 mV
4.860 usec,44.38 mV,-5.134 mV
4.860 usec,43.00 mV,-3.443 mV
4.860 usec,41.35 mV,-587.4 uV
4.860 usec,39.77 mV,452.4 uV
4.860 usec,39.13 mV,762.3 uV
4.860 usec,40.48 mV,1.932 mV
4.860 usec,45.12 mV,2.248 mV
4.860 usec,53.06 mV,2.547 mV
4.860 usec,60.87 mV,2.537 mV
4.860 usec,64.04 mV,2.106 mV
4.860 usec,62.80 mV,2.047 mV
4.860 usec,59.49 mV,1.585 mV
4.860 usec,55.39 mV,877.1 uV
4.860 usec,51.69 mV,911.3 uV
4.860 usec,48.76 mV,1.836 mV
4.860 usec,47.06 mV,3.826 mV
4.860 usec,46.42 mV,4.884 mV
4.861 usec,46.26 mV,5.156 mV
4.861 usec,46.81 mV,4.040 mV
4.861 usec,48.86 mV,742.6 uV
4.861 usec,52.63 mV,-2.738 mV
4.861 usec,57.20 mV,-5.345 mV
4.861 usec,61.80 mV,-6.118 mV
4.861 usec,66.04 mV,-4.379 mV
4.861 usec,69.18 mV,-1.891 mV
4.861 usec,70.84 mV,-509.2 uV
4.861 usec,70.88 mV,266.0 uV
4.861 usec,71.53 mV,441.7 uV
4.861 usec,103.7 mV,422.5 uV
4.861 usec,184.2 mV,518.4 uV
4.861 usec,291.2 mV,527.9 uV
4.861 usec,413.3 mV,558.6 uV
4.861 usec,547.9 mV,483.8 uV
4.861 usec,691.7 mV,382.8 uV
4.861 usec,842.1 mV,264.7 uV
